epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
92,5253.23,1.43757,0.76774,0.00552,0.84716,0.76973,0.83066,0.57739,1.25247,0.65379,0.00582,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,5308.91,1.4421,0.7674,0.00549,0.85114,0.76868,0.83014,0.5771,1.25221,0.65378,0.00582,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,5365.85,1.43472,0.76183,0.00545,0.8522,0.76641,0.83041,0.57746,1.25127,0.65299,0.00581,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,5423,1.4436,0.76871,0.00543,0.8548,0.76605,0.82935,0.57657,1.25147,0.65321,0.00582,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,5479.11,1.43299,0.76417,0.00545,0.85433,0.76512,0.82886,0.57664,1.25046,0.65498,0.00582,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,5534.53,1.43518,0.7589,0.00544,0.85583,0.75908,0.82884,0.5768,1.25022,0.65364,0.00581,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,5590.73,1.42388,0.75697,0.00544,0.85156,0.75895,0.82828,0.57673,1.25253,0.65636,0.00582,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,5646.82,1.42937,0.76433,0.00544,0.853,0.75758,0.82979,0.57674,1.25154,0.65459,0.00581,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,5703.79,1.43233,0.75835,0.00542,0.85033,0.76211,0.82931,0.57613,1.25064,0.65429,0.00581,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,5761.3,1.42075,0.75201,0.00535,0.84833,0.76202,0.82961,0.57682,1.24975,0.6549,0.0058,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,5817.81,1.41155,0.7468,0.00535,0.853,0.76388,0.83152,0.57686,1.24948,0.65329,0.0058,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,5873.44,1.41224,0.74299,0.00533,0.84811,0.76826,0.83138,0.57723,1.25015,0.65429,0.00581,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,5929.37,1.41773,0.75401,0.00535,0.85314,0.76821,0.83203,0.57787,1.24894,0.65434,0.00581,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,5985.98,1.40356,0.74147,0.00533,0.854,0.76948,0.83172,0.57753,1.24865,0.6543,0.00581,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,6041.71,1.39786,0.73309,0.00528,0.85634,0.76984,0.83243,0.57743,1.24795,0.65304,0.0058,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,6100.81,1.41749,0.74102,0.0053,0.85186,0.77357,0.83227,0.57769,1.24766,0.65286,0.00579,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,6157.76,1.40807,0.73936,0.00528,0.85006,0.77352,0.83222,0.57701,1.24835,0.65155,0.0058,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,6213.86,1.39803,0.73204,0.00526,0.85237,0.77307,0.83128,0.57679,1.24721,0.65322,0.00579,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,6269.8,1.40126,0.73551,0.00527,0.85561,0.77067,0.83162,0.57653,1.2461,0.65307,0.00579,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,6325.75,1.39951,0.73412,0.00523,0.85381,0.76661,0.83117,0.57769,1.24582,0.65329,0.00579,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,6381.25,1.39775,0.73789,0.00527,0.86048,0.76941,0.83168,0.57781,1.24418,0.65419,0.00578,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,6438.49,1.39098,0.7255,0.0052,0.85997,0.76947,0.83231,0.57804,1.24397,0.65349,0.00578,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,6497.53,1.38832,0.72588,0.00522,0.85672,0.76769,0.83185,0.57795,1.24357,0.65296,0.00578,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,6553.75,1.38206,0.72639,0.00516,0.85641,0.76918,0.83187,0.57844,1.24256,0.65364,0.00578,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,6610.34,1.37883,0.72596,0.00516,0.85741,0.76711,0.832,0.57916,1.24208,0.65363,0.00577,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,6667.02,1.38422,0.72404,0.00515,0.85249,0.7679,0.83182,0.57949,1.24187,0.6531,0.00577,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,6722.98,1.3748,0.71467,0.00513,0.85214,0.76714,0.83183,0.57907,1.24227,0.6523,0.00577,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,6780.45,1.37751,0.72001,0.00514,0.8514,0.76898,0.83182,0.57902,1.24306,0.65082,0.00577,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,6838.51,1.37706,0.72364,0.00514,0.84952,0.77064,0.83163,0.57856,1.24284,0.65022,0.00577,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,6894.56,1.3784,0.71529,0.0051,0.84463,0.77317,0.83154,0.57905,1.24228,0.64958,0.00577,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,6951.45,1.37393,0.71452,0.00508,0.83611,0.77383,0.83113,0.57867,1.24306,0.65085,0.00577,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,7007.62,1.36371,0.70774,0.00507,0.83649,0.77763,0.83111,0.57905,1.24368,0.65005,0.00577,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,7063.66,1.36647,0.70865,0.00508,0.84222,0.77544,0.83186,0.57934,1.24299,0.65015,0.00577,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,7119.39,1.37055,0.71284,0.00508,0.83968,0.77552,0.83161,0.57937,1.24313,0.65021,0.00577,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,7177.94,1.3628,0.70586,0.00506,0.83662,0.77586,0.83096,0.57968,1.24287,0.65107,0.00577,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,7235.28,1.35884,0.70993,0.00501,0.83506,0.77779,0.83086,0.57983,1.24305,0.65182,0.00577,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,7291.82,1.36472,0.70651,0.005,0.83368,0.77886,0.8304,0.58012,1.2421,0.65188,0.00577,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,7347.21,1.35409,0.69369,0.00495,0.83309,0.77762,0.82891,0.57937,1.24189,0.65327,0.00577,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,7403.42,1.34717,0.69576,0.00498,0.83876,0.77344,0.8295,0.5803,1.24162,0.65241,0.00577,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,7459.12,1.34797,0.69705,0.00496,0.84043,0.77297,0.82936,0.57966,1.24096,0.65416,0.00576,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,7516.23,1.34327,0.69506,0.00495,0.83856,0.77257,0.82873,0.57988,1.24057,0.65385,0.00576,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,7574.04,1.34453,0.69272,0.00497,0.84161,0.77104,0.82931,0.57985,1.24093,0.65342,0.00576,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,7630.39,1.33306,0.68896,0.00492,0.83625,0.7745,0.82938,0.58018,1.24084,0.65254,0.00576,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,7686.3,1.34242,0.69181,0.00493,0.83734,0.77967,0.83079,0.57983,1.24013,0.65317,0.00575,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
