imgsz,image_index,image_path,file_name,latency_ms,fps,detection_count
320,0,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1000.jpg,img_4class_1000.jpg,12.115499994251877,82.53889649411445,1
320,1,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1000.jpg,img_4class_1000.jpg,13.316099997609854,75.09706296734727,1
320,2,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1001.jpg,img_4class_1001.jpg,7.581999991089106,131.8913217060498,1
320,3,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1001.jpg,img_4class_1001.jpg,8.609300013631582,116.15346177002132,1
320,4,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_101.jpg,img_4class_101.jpg,7.153100013965741,139.79952720465198,5
320,5,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_101.jpg,img_4class_101.jpg,7.435000006807968,134.49899113440958,5
320,6,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1013.jpg,img_4class_1013.jpg,7.399399997666478,135.14609296907403,1
320,7,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1013.jpg,img_4class_1013.jpg,9.223200002452359,108.42223954095215,1
320,8,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1021.png,img_4class_1021.png,11.961500014876947,83.60155488494453,7
320,9,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1021.png,img_4class_1021.png,11.588299996219575,86.29393442750255,7
320,10,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1024.png,img_4class_1024.png,11.662400007480755,85.74564406627776,11
320,11,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1024.png,img_4class_1024.png,12.760499987052754,78.36683523487596,11
320,12,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1039.jpg,img_4class_1039.jpg,7.447399984812364,134.27504928422275,6
320,13,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1039.jpg,img_4class_1039.jpg,7.383099989965558,135.4444611828513,6
320,14,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1046.png,img_4class_1046.png,12.108900002203882,82.58388456573222,3
320,15,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1046.png,img_4class_1046.png,11.320399993564934,88.33610124805207,3
320,16,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1050.png,img_4class_1050.png,33.02229999098927,30.28256663748037,3
320,17,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1050.png,img_4class_1050.png,10.66450000507757,93.76904679299368,3
320,18,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1056.jpg,img_4class_1056.jpg,7.9582999751437455,125.65497695780658,10
320,19,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1056.jpg,img_4class_1056.jpg,6.833899999037385,146.32932880798063,10
320,20,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1067.jpg,img_4class_1067.jpg,6.613299978198484,151.2104400672307,6
320,21,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1067.jpg,img_4class_1067.jpg,7.439800014253706,134.41221512461732,6
320,22,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_107.png,img_4class_107.png,11.755599989555776,85.06584103648021,2
320,23,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_107.png,img_4class_107.png,13.432599982479587,74.4457514780698,2
320,24,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1083.jpg,img_4class_1083.jpg,9.81409999076277,101.89421352352434,3
320,25,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1083.jpg,img_4class_1083.jpg,7.935600006021559,126.01441595357588,3
320,26,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1106.jpg,img_4class_1106.jpg,8.517200010828674,117.40947714373398,3
320,27,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1106.jpg,img_4class_1106.jpg,8.630099997390062,115.87351250882641,3
320,28,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1141.jpg,img_4class_1141.jpg,7.399899972369894,135.13696181486893,3
320,29,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1141.jpg,img_4class_1141.jpg,9.654900000896305,103.57435083814082,3
320,30,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1153.png,img_4class_1153.png,13.54770001489669,73.81326711548282,3
320,31,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1153.png,img_4class_1153.png,11.83360000140965,84.5051379023186,3
320,32,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1172.png,img_4class_1172.png,11.212999990675598,89.18219930719438,6
320,33,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1172.png,img_4class_1172.png,11.12989999819547,89.84806693340764,6
320,34,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1179.jpg,img_4class_1179.jpg,8.21689999429509,121.70039804479667,2
320,35,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1179.jpg,img_4class_1179.jpg,7.705700001679361,129.7740633274151,2
320,36,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1181.png,img_4class_1181.png,11.336700001265854,88.20909081905141,3
320,37,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1181.png,img_4class_1181.png,11.80390000808984,84.7177627152591,3
320,38,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1182.jpg,img_4class_1182.jpg,7.662599993636832,130.50400658137173,2
320,39,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1182.jpg,img_4class_1182.jpg,7.396499975584447,135.1990810925384,2
320,40,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1194.jpg,img_4class_1194.jpg,6.979300000239164,143.28084477895095,3
320,41,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1194.jpg,img_4class_1194.jpg,6.8835999991279095,145.27282237879757,3
320,42,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1201.jpg,img_4class_1201.jpg,7.1090999990701675,140.66478177698932,6
320,43,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1201.jpg,img_4class_1201.jpg,8.091399999102578,123.58800703350603,6
320,44,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1218.jpg,img_4class_1218.jpg,7.493000011891127,133.45789382263916,4
320,45,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1218.jpg,img_4class_1218.jpg,7.184699992649257,139.1846564258926,4
320,46,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_123.jpg,img_4class_123.jpg,7.552900002337992,132.39947565709213,14
320,47,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_123.jpg,img_4class_123.jpg,7.959000009577721,125.64392496502293,14
320,48,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1232.png,img_4class_1232.png,12.582900002598763,79.47293547540461,3
320,49,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1232.png,img_4class_1232.png,11.78480000817217,84.85506748579103,3
320,50,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1234.jpg,img_4class_1234.jpg,8.910000004107133,112.23344551504404,19
320,51,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1234.jpg,img_4class_1234.jpg,7.4579000065568835,134.0860026442851,19
320,52,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1264.jpg,img_4class_1264.jpg,7.587500003864989,131.79571657207396,4
320,53,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1264.jpg,img_4class_1264.jpg,7.565499981865287,132.17897064265782,4
320,54,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1280.png,img_4class_1280.png,12.152400013292208,82.28827218542898,2
320,55,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1280.png,img_4class_1280.png,11.388500017346814,87.80787623276227,2
320,56,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1284.png,img_4class_1284.png,11.199900007341057,89.2865114281862,1
320,57,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1284.png,img_4class_1284.png,12.240399984875694,81.69667668014162,1
320,58,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1291.png,img_4class_1291.png,13.992399995913729,71.46736802064228,2
320,59,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1291.png,img_4class_1291.png,11.517100007040426,86.82741309780222,2
320,60,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1292.jpg,img_4class_1292.jpg,8.467499981634319,118.09861259745632,5
320,61,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1292.jpg,img_4class_1292.jpg,7.216700003482401,138.56748922879603,5
320,62,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1306.jpg,img_4class_1306.jpg,7.267500011948869,137.59889898257293,2
320,63,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1306.jpg,img_4class_1306.jpg,7.1773999952711165,139.3262184995761,2
320,64,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1318.png,img_4class_1318.png,10.66899998113513,93.72949683833488,2
