imgsz,model_name,best_path,run_dir,val_precision,val_recall,val_mAP50,val_mAP50_95,val_preprocess_ms,val_inference_ms,val_postprocess_ms,test_precision,test_recall,test_mAP50,test_mAP50_95,test_preprocess_ms,test_inference_ms,test_postprocess_ms,avg_latency_ms,median_latency_ms,p95_latency_ms,avg_fps,latency_image_count,per_image_latency_csv
640,model1_yolo26n_imgsz640,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\runs\detect\model1_yolo26n_imgsz640\weights\best.pt,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\runs\detect\model1_yolo26n_imgsz640,0.848164871236335,0.8348415532048085,0.8350477149230019,0.6355742660656624,0.5473759152517368,1.2228851637157911,0.19906377650865556,0.8755285983638246,0.8459634328677412,0.8574999470352597,0.6615360384467863,0.519802111289026,1.057404606643753,0.13565662179111848,9.262306237974938,9.697249988676049,11.692970008880366,113.00564624728439,1042,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\model1_yolo26n_imgsz_compare_results\latency_per_image_imgsz640.csv
480,model1_yolo26n_imgsz480,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\runs\detect\model1_yolo26n_imgsz480\weights\best.pt,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\runs\detect\model1_yolo26n_imgsz480,0.8465877728808315,0.8105434137234829,0.8161686356196913,0.6080806755623787,0.3014458572179768,0.9681050098067785,0.10382658955623146,0.8831586738909217,0.827757554951883,0.8498598075160115,0.6415133179478165,0.3732944337178322,0.9119464488384527,0.19251209187219473,10.937885221042723,10.927050010650419,16.827765005291436,99.40956009254418,1042,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\model1_yolo26n_imgsz_compare_results\latency_per_image_imgsz480.csv
320,model1_yolo26n_imgsz320,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\runs\detect\model1_yolo26n_imgsz320\weights\best.pt,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\runs\detect\model1_yolo26n_imgsz320,0.8460543471017277,0.7661187918183001,0.763516023741058,0.5454533967602611,0.17701271665237686,1.041294797704966,0.1148888247418675,0.8452799999947628,0.7951031059814384,0.783687356575404,0.5673583055702756,0.1710222648244866,0.8090608444349973,0.13449309019938524,9.825692226642818,10.388950002379715,12.77009500481654,107.57202177866795,1042,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\model1_yolo26n_imgsz_compare_results\latency_per_image_imgsz320.csv
288,model1_yolo26n_imgsz288,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\runs\detect\model1_yolo26n_imgsz288\weights\best.pt,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\runs\detect\model1_yolo26n_imgsz288,0.8345469519450348,0.7525093404929475,0.7424416939663588,0.5184229066014773,0.13149942207259624,0.8849439306295905,0.09573005768560189,0.8556593209768167,0.7708013448405959,0.7760342073013866,0.5432154994639821,0.13723819566427617,0.6447733203825073,0.09993934733954021,8.84320249530418,9.450700003071688,11.991949993534943,120.5241668310644,1042,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\model1_yolo26n_imgsz_compare_results\latency_per_image_imgsz288.csv
