imgsz,image_index,image_path,file_name,latency_ms,fps,detection_count
288,0,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1000.jpg,img_4class_1000.jpg,7.109500002115965,140.65686752969617,1
288,1,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1000.jpg,img_4class_1000.jpg,9.357000002637506,106.87186060896921,1
288,2,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1001.jpg,img_4class_1001.jpg,6.538999994518235,152.92858248024444,1
288,3,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1001.jpg,img_4class_1001.jpg,7.483900000806898,133.62017128665298,1
288,4,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_101.jpg,img_4class_101.jpg,8.323200017912313,120.14609739618241,5
288,5,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_101.jpg,img_4class_101.jpg,8.052000019233674,124.19274684690974,5
288,6,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1013.jpg,img_4class_1013.jpg,7.1066999807953835,140.71228596990522,1
288,7,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1013.jpg,img_4class_1013.jpg,6.270599988056347,159.47437277209622,1
288,8,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1021.png,img_4class_1021.png,10.607500007608905,94.27292003607695,5
288,9,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1021.png,img_4class_1021.png,10.170900000957772,98.31971604340148,5
288,10,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1024.png,img_4class_1024.png,10.328700009267777,96.8176052264773,10
288,11,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1024.png,img_4class_1024.png,10.177399992244318,98.25692227504564,10
288,12,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1039.jpg,img_4class_1039.jpg,7.236300007207319,138.1921698940073,6
288,13,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1039.jpg,img_4class_1039.jpg,6.623199995374307,150.98441851346894,6
288,14,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1046.png,img_4class_1046.png,12.20260001718998,81.94974829882857,3
288,15,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1046.png,img_4class_1046.png,10.79349999781698,92.64835319426074,3
288,16,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1050.png,img_4class_1050.png,38.13609998906031,26.221873770177314,3
288,17,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1050.png,img_4class_1050.png,10.32390000182204,96.86261972931862,3
288,18,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1056.jpg,img_4class_1056.jpg,6.698699988191947,149.28269690577844,10
288,19,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1056.jpg,img_4class_1056.jpg,6.267600023420528,159.55070461791408,10
288,20,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1067.jpg,img_4class_1067.jpg,6.292499980190769,158.9193489309607,6
288,21,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1067.jpg,img_4class_1067.jpg,8.09689998277463,123.50405737101892,6
