imgsz,image_index,image_path,file_name,latency_ms,fps,detection_count
640,0,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1000.jpg,img_4class_1000.jpg,8.772200002567843,113.996488874772,1
640,1,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1000.jpg,img_4class_1000.jpg,7.287899992661551,137.21373797759796,1
640,2,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1001.jpg,img_4class_1001.jpg,8.344200003193691,119.84372373831597,1
640,3,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1001.jpg,img_4class_1001.jpg,7.801600004313514,128.17883503987628,1
640,4,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_101.jpg,img_4class_101.jpg,7.30140000814572,136.96003490897115,4
640,5,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_101.jpg,img_4class_101.jpg,6.89829999464564,144.9632519281831,4
640,6,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1013.jpg,img_4class_1013.jpg,7.056800008285791,141.70728925658133,1
640,7,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1013.jpg,img_4class_1013.jpg,6.996599986450747,142.9265646080308,1
640,8,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1021.png,img_4class_1021.png,10.681400017347187,93.62068627482769,6
640,9,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1021.png,img_4class_1021.png,10.11929998639971,98.82106483096608,6
640,10,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1024.png,img_4class_1024.png,10.095899982843548,99.0501096186916,8
640,11,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1024.png,img_4class_1024.png,10.168900014832616,98.33905324483224,8
640,12,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1039.jpg,img_4class_1039.jpg,8.38300000759773,119.28903722935395,6
640,13,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1039.jpg,img_4class_1039.jpg,7.8538999950978905,127.32527796689065,6
640,14,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1046.png,img_4class_1046.png,11.939499992877245,83.75560120579343,3
640,15,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1046.png,img_4class_1046.png,10.876900021685287,91.93796008111676,3
640,16,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1050.png,img_4class_1050.png,38.81159998127259,25.765492803247504,3
640,17,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1050.png,img_4class_1050.png,11.18619999033399,89.39586283671858,3
640,18,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1056.jpg,img_4class_1056.jpg,7.543899992015213,132.55743064707153,11
640,19,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1056.jpg,img_4class_1056.jpg,6.9970000186003745,142.9183932173309,11
640,20,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1067.jpg,img_4class_1067.jpg,7.18429998960346,139.1924058637751,6
640,21,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1067.jpg,img_4class_1067.jpg,7.086700003128499,141.10940205716898,6
640,22,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_107.png,img_4class_107.png,11.469399993075058,87.18851906845829,2
640,23,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_107.png,img_4class_107.png,10.329400014597923,96.81104406710553,2
640,24,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1083.jpg,img_4class_1083.jpg,7.744799979263917,129.11889302208192,3
640,25,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1083.jpg,img_4class_1083.jpg,7.8022999805398285,128.16733559260197,3
640,26,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1106.jpg,img_4class_1106.jpg,7.26440001744777,137.65761764195,4
640,27,C:\Users\User\work\HDRT_FinalProject\image_detecting\model1\dataset_v1_yolo26n_aug\test\images\img_4class_1106.jpg,img_4class_1106.jpg,7.314999995287508,136.70539995136338,4
